GISJOIN,YEAR,FSTATUS,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,BLOCKA,EDINDA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNO,SEA,UATYPE,PLACDESC,CBD,INDSUBR,LONGITUD,LATITUDE,LANDAREA,AREANAME,SUPFLG01,SUPFLG02,SUPFLG03,SUPFLG04,SUPFLG05,SUPFLG06,SUPFLG07,SUPFLG08,SUPFLG09,SUPFLG10,SUPFLG11,SUPFLG12,SUPFLG13,SUPFLG14,SUPFLG15,SUPFLG16,SUPFLG17,SUPFLG18,SUPFLG19,SUPFLG20,SUPFLG21,C8J001,C8O001
"G1901230","1980","A","2","4","Iowa","19",,"Mahaska","123",,,,,,,,,,,,,"05",,,,,,,,"MAHASKA COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",32600,151
"G1901250","1980","A","2","4","Iowa","19",,"Marion","125",,,,,,,,,,,,,"03",,,,,,,,"MARION COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",39600,165
"G1901270","1980","A","2","4","Iowa","19",,"Marshall","127",,,,,,,,,,,,,"05",,,,,,,,"MARSHALL COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",40600,178
"G1901290","1980","A","2","4","Iowa","19",,"Mills","129",,,,,,,,,,,,,"01",,,,,,,,"MILLS COUNTY","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0",35300,146
"G1901310","1980","A","2","4","Iowa","19",,"Mitchell","131",,,,,,,,,,,,,"04",,,,,,,,"MITCHELL COUNTY","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0",31900,119
"G1901330","1980","A","2","4","Iowa","19",,"Monona","133",,,,,,,,,,,,,"01",,,,,,,,"MONONA COUNTY","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0",26000,102
"G1901350","1980","A","2","4","Iowa","19",,"Monroe","135",,,,,,,,,,,,,"03",,,,,,,,"MONROE COUNTY","0","0","0","1","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","1","0",27100,117
"G1901370","1980","A","2","4","Iowa","19",,"Montgomery","137",,,,,,,,,,,,,"01",,,,,,,,"MONTGOMERY COUNTY","0","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0",30900,131
"G1901390","1980","A","2","4","Iowa","19",,"Muscatine","139",,,,,,,,,,,,,"06",,,,,,,,"MUSCATINE COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",43500,183
"G1901410","1980","A","2","4","Iowa","19",,"O Brien","141",,,,,,,,,,,,,"01",,,,,,,,"O@BRIEN COUNTY","0","0","1","1","1","0","1","0","0","0","0","1","1","1","1","0","0","0","0","1","0",34400,121
"G1901430","1980","A","2","4","Iowa","19",,"Osceola","143",,,,,,,,,,,,,"02",,,,,,,,"OSCEOLA COUNTY","0","0","1","1","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0",29800,127
"G1901450","1980","A","2","4","Iowa","19",,"Page","145",,,,,,,,,,,,,"01",,,,,,,,"PAGE COUNTY","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",30000,120
"G1901470","1980","A","2","4","Iowa","19",,"Palo Alto","147",,,,,,,,,,,,,"02",,,,,,,,"PALO ALTO COUNTY","0","0","1","1","1","0","0","0","0","0","0","1","1","1","1","0","0","0","0","1","0",31700,139
"G1901490","1980","A","2","4","Iowa","19",,"Plymouth","149",,,,,,,,,,,,,"01",,,,,,,,"PLYMOUTH COUNTY","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0",41000,145
"G1901510","1980","A","2","4","Iowa","19",,"Pocahontas","151",,,,,,,,,,,,,"02",,,,,,,,"POCAHONTAS COUNTY","0","0","1","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0",29300,119
"G1901530","1980","A","2","4","Iowa","19","2120","Polk","153",,,,,,,,,,,,,"C",,,,,,,,"POLK COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",48100,229
"G1901550","1980","A","2","4","Iowa","19","5920","Pottawattamie","155",,,,,,,,,,,,,"B",,,,,,,,"POTTAWATTAMIE COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",32300,170
"G1901570","1980","A","2","4","Iowa","19",,"Poweshiek","157",,,,,,,,,,,,,"05",,,,,,,,"POWESHIEK COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",37300,153
"G1901590","1980","A","2","4","Iowa","19",,"Ringgold","159",,,,,,,,,,,,,"03",,,,,,,,"RINGGOLD COUNTY","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0",20100,108
"G1901610","1980","A","2","4","Iowa","19",,"Sac","161",,,,,,,,,,,,,"01",,,,,,,,"SAC COUNTY","0","0","1","1","1","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",30200,112
"G1901630","1980","A","2","4","Iowa","19","1960","Scott","163",,,,,,,,,,,,,"D",,,,,,,,"SCOTT COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",52800,224
"G1901650","1980","A","2","4","Iowa","19",,"Shelby","165",,,,,,,,,,,,,"01",,,,,,,,"SHELBY COUNTY","0","0","1","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0",33800,119
"G1901670","1980","A","2","4","Iowa","19",,"Sioux","167",,,,,,,,,,,,,"01",,,,,,,,"SIOUX COUNTY","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0",40000,125
"G1901690","1980","A","2","4","Iowa","19",,"Story","169",,,,,,,,,,,,,"02",,,,,,,,"STORY COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",57300,207
"G1901710","1980","A","2","4","Iowa","19",,"Tama","171",,,,,,,,,,,,,"05",,,,,,,,"TAMA COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0",32400,126
"G1901730","1980","A","2","4","Iowa","19",,"Taylor","173",,,,,,,,,,,,,"03",,,,,,,,"TAYLOR COUNTY","0","0","1","1","0","0","1","0","0","0","0","1","1","1","1","0","0","0","0","1","0",21500,101
"G1901750","1980","A","2","4","Iowa","19",,"Union","175",,,,,,,,,,,,,"03",,,,,,,,"UNION COUNTY","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0",28800,131
"G1901770","1980","A","2","4","Iowa","19",,"Van Buren","177",,,,,,,,,,,,,"03",,,,,,,,"VAN BUREN COUNTY","0","0","1","1","0","0","1","0","0","0","0","1","1","0","1","0","0","0","1","1","0",19600,100
"G1901790","1980","A","2","4","Iowa","19",,"Wapello","179",,,,,,,,,,,,,"03",,,,,,,,"WAPELLO COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",26100,151
"G1901810","1980","A","2","4","Iowa","19","2120","Warren","181",,,,,,,,,,,,,"03",,,,,,,,"WARREN COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",52500,187
"G1901830","1980","A","2","4","Iowa","19",,"Washington","183",,,,,,,,,,,,,"05",,,,,,,,"WASHINGTON COUNTY","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",37000,145
"G1901850","1980","A","2","4","Iowa","19",,"Wayne","185",,,,,,,,,,,,,"03",,,,,,,,"WAYNE COUNTY","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0",19900,100
"G1901870","1980","A","2","4","Iowa","19",,"Webster","187",,,,,,,,,,,,,"02",,,,,,,,"WEBSTER COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",39500,162
"G1901890","1980","A","2","4","Iowa","19",,"Winnebago","189",,,,,,,,,,,,,"04",,,,,,,,"WINNEBAGO COUNTY","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0",36200,130
"G1901910","1980","A","2","4","Iowa","19",,"Winneshiek","191",,,,,,,,,,,,,"04",,,,,,,,"WINNESHIEK COUNTY","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0",38800,144
"G1901930","1980","A","2","4","Iowa","19","7720","Woodbury","193",,,,,,,,,,,,,"A",,,,,,,,"WOODBURY COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",35600,170
"G1901950","1980","A","2","4","Iowa","19",,"Worth","195",,,,,,,,,,,,,"04",,,,,,,,"WORTH COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",33300,119
"G1901970","1980","A","2","4","Iowa","19",,"Wright","197",,,,,,,,,,,,,"02",,,,,,,,"WRIGHT COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",34500,127
"G2000010","1980","A","2","4","Kansas","20",,"Allen","001",,,,,,,,,,,,,"07",,,,,,,,"ALLEN COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",24500,122
"G2000030","1980","A","2","4","Kansas","20",,"Anderson","003",,,,,,,,,,,,,"07",,,,,,,,"ANDERSON COUNTY","0","0","1","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0",23900,108
"G2000050","1980","A","2","4","Kansas","20",,"Atchison","005",,,,,,,,,,,,,"06",,,,,,,,"ATCHISON COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",26600,113
"G2000070","1980","A","2","4","Kansas","20",,"Barber","007",,,,,,,,,,,,,"01",,,,,,,,"BARBER COUNTY","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0",24400,105
"G2000090","1980","A","2","4","Kansas","20",,"Barton","009",,,,,,,,,,,,,"02",,,,,,,,"BARTON COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",37000,156
"G2000110","1980","A","2","4","Kansas","20",,"Bourbon","011",,,,,,,,,,,,,"07",,,,,,,,"BOURBON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",26300,112
"G2000130","1980","A","2","4","Kansas","20",,"Brown","013",,,,,,,,,,,,,"06",,,,,,,,"BROWN COUNTY","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0",23600,100
"G2000150","1980","A","2","4","Kansas","20","9040","Butler","015",,,,,,,,,,,,,"05",,,,,,,,"BUTLER COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",37800,148
"G2000170","1980","A","2","4","Kansas","20",,"Chase","017",,,,,,,,,,,,,"05",,,,,,,,"CHASE COUNTY","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0",21800,100
"G2000190","1980","A","2","4","Kansas","20",,"Chautauqua","019",,,,,,,,,,,,,"05",,,,,,,,"CHAUTAUQUA COUNTY","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",17900,87
"G2000210","1980","A","2","4","Kansas","20",,"Cherokee","021",,,,,,,,,,,,,"08",,,,,,,,"CHEROKEE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",20400,88
"G2000230","1980","A","2","4","Kansas","20",,"Cheyenne","023",,,,,,,,,,,,,"02",,,,,,,,"CHEYENNE COUNTY","0","0","1","1","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0",24300,87
"G2000250","1980","A","2","4","Kansas","20",,"Clark","025",,,,,,,,,,,,,"01",,,,,,,,"CLARK COUNTY","0","0","0","1","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","1","0",21600,96
"G2000270","1980","A","2","4","Kansas","20",,"Clay","027",,,,,,,,,,,,,"03",,,,,,,,"CLAY COUNTY","0","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0",28300,102
"G2000290","1980","A","2","4","Kansas","20",,"Cloud","029",,,,,,,,,,,,,"03",,,,,,,,"CLOUD COUNTY","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","1","0",22800,95
"G2000310","1980","A","2","4","Kansas","20",,"Coffey","031",,,,,,,,,,,,,"07",,,,,,,,"COFFEY COUNTY","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0",24300,156
"G2000330","1980","A","2","4","Kansas","20",,"Comanche","033",,,,,,,,,,,,,"01",,,,,,,,"COMANCHE COUNTY","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",20700,97
"G2000350","1980","A","2","4","Kansas","20",,"Cowley","035",,,,,,,,,,,,,"05",,,,,,,,"COWLEY COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",29900,130
"G2000370","1980","A","2","4","Kansas","20",,"Crawford","037",,,,,,,,,,,,,"08",,,,,,,,"CRAWFORD COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",24300,124
"G2000390","1980","A","2","4","Kansas","20",,"Decatur","039",,,,,,,,,,,,,"02",,,,,,,,"DECATUR COUNTY","0","0","0","1","1","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0",26300,113
"G2000410","1980","A","2","4","Kansas","20",,"Dickinson","041",,,,,,,,,,,,,"03",,,,,,,,"DICKINSON COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",27600,120
"G2000430","1980","A","2","4","Kansas","20",,"Doniphan","043",,,,,,,,,,,,,"06",,,,,,,,"DONIPHAN COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",23400,104
"G2000450","1980","A","2","4","Kansas","20","4150","Douglas","045",,,,,,,,,,,,,"06",,,,,,,,"DOUGLAS COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",46900,203
"G2000470","1980","A","2","4","Kansas","20",,"Edwards","047",,,,,,,,,,,,,"02",,,,,,,,"EDWARDS COUNTY","0","0","1","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0",22700,95
"G2000490","1980","A","2","4","Kansas","20",,"Elk","049",,,,,,,,,,,,,"05",,,,,,,,"ELK COUNTY","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",14200,73
"G2000510","1980","A","2","4","Kansas","20",,"Ellis","051",,,,,,,,,,,,,"02",,,,,,,,"ELLIS COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",42100,156
"G2000530","1980","A","2","4","Kansas","20",,"Ellsworth","053",,,,,,,,,,,,,"02",,,,,,,,"ELLSWORTH COUNTY","0","0","1","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0",22600,103
"G2000550","1980","A","2","4","Kansas","20",,"Finney","055",,,,,,,,,,,,,"02",,,,,,,,"FINNEY COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",40700,180
"G2000570","1980","A","2","4","Kansas","20",,"Ford","057",,,,,,,,,,,,,"01",,,,,,,,"FORD COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",38400,154
"G2000590","1980","A","2","4","Kansas","20",,"Franklin","059",,,,,,,,,,,,,"07",,,,,,,,"FRANKLIN COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",31600,134
"G2000610","1980","A","2","4","Kansas","20",,"Geary","061",,,,,,,,,,,,,"05",,,,,,,,"GEARY COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",36700,167
"G2000630","1980","A","2","4","Kansas","20",,"Gove","063",,,,,,,,,,,,,"02",,,,,,,,"GOVE COUNTY","0","0","1","1","1","1","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0",29800,104
"G2000650","1980","A","2","4","Kansas","20",,"Graham","065",,,,,,,,,,,,,"02",,,,,,,,"GRAHAM COUNTY","0","0","0","1","1","0","1","1","0","0","0","0","1","1","0","0","0","0","1","1","1",25400,106
"G2000670","1980","A","2","4","Kansas","20",,"Grant","067",,,,,,,,,,,,,"01",,,,,,,,"GRANT COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0",43300,158
"G2000690","1980","A","2","4","Kansas","20",,"Gray","069",,,,,,,,,,,,,"01",,,,,,,,"GRAY COUNTY","0","0","1","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0",36000,114
"G2000710","1980","A","2","4","Kansas","20",,"Greeley","071",,,,,,,,,,,,,"01",,,,,,,,"GREELEY COUNTY","0","0","1","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0",30900,91
"G2000730","1980","A","2","4","Kansas","20",,"Greenwood","073",,,,,,,,,,,,,"05",,,,,,,,"GREENWOOD COUNTY","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",18700,94
"G2000750","1980","A","2","4","Kansas","20",,"Hamilton","075",,,,,,,,,,,,,"01",,,,,,,,"HAMILTON COUNTY","0","0","1","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0",30700,117
"G2000770","1980","A","2","4","Kansas","20",,"Harper","077",,,,,,,,,,,,,"03",,,,,,,,"HARPER COUNTY","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",25700,103
"G2000790","1980","A","2","4","Kansas","20",,"Harvey","079",,,,,,,,,,,,,"03",,,,,,,,"HARVEY COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",36700,154
"G2000810","1980","A","2","4","Kansas","20",,"Haskell","081",,,,,,,,,,,,,"01",,,,,,,,"HASKELL COUNTY","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",34000,137
"G2000830","1980","A","2","4","Kansas","20",,"Hodgeman","083",,,,,,,,,,,,,"02",,,,,,,,"HODGEMAN COUNTY","0","0","0","1","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","0",23200,88
"G2000850","1980","A","2","4","Kansas","20",,"Jackson","085",,,,,,,,,,,,,"06",,,,,,,,"JACKSON COUNTY","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0",26400,103
"G2000870","1980","A","2","4","Kansas","20","8440","Jefferson","087",,,,,,,,,,,,,"06",,,,,,,,"JEFFERSON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0",36000,126
"G2000890","1980","A","2","4","Kansas","20",,"Jewell","089",,,,,,,,,,,,,"04",,,,,,,,"JEWELL COUNTY","0","0","1","1","1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0",13400,92
"G2000910","1980","A","2","4","Kansas","20","3760","Johnson","091",,,,,,,,,,,,,"B",,,,,,,,"JOHNSON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",66900,276
"G2000930","1980","A","2","4","Kansas","20",,"Kearny","093",,,,,,,,,,,,,"01",,,,,,,,"KEARNY COUNTY","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",34600,130
"G2000950","1980","A","2","4","Kansas","20",,"Kingman","095",,,,,,,,,,,,,"03",,,,,,,,"KINGMAN COUNTY","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1",28200,124
"G2000970","1980","A","2","4","Kansas","20",,"Kiowa","097",,,,,,,,,,,,,"02",,,,,,,,"KIOWA COUNTY","0","0","1","1","1","0","1","0","0","0","0","0","1","0","1","0","0","0","1","1","0",25700,100
"G2000990","1980","A","2","4","Kansas","20",,"Labette","099",,,,,,,,,,,,,"08",,,,,,,,"LABETTE COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",24700,110
"G2001010","1980","A","2","4","Kansas","20",,"Lane","101",,,,,,,,,,,,,"02",,,,,,,,"LANE COUNTY","0","0","0","1","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0",28000,82
"G2001030","1980","A","2","4","Kansas","20",,"Leavenworth","103",,,,,,,,,,,,,"06",,,,,,,,"LEAVENWORTH COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",40500,181
"G2001050","1980","A","2","4","Kansas","20",,"Lincoln","105",,,,,,,,,,,,,"02",,,,,,,,"LINCOLN COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0",17900,76
"G2001070","1980","A","2","4","Kansas","20",,"Linn","107",,,,,,,,,,,,,"07",,,,,,,,"LINN COUNTY","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0",20500,99
"G2001090","1980","A","2","4","Kansas","20",,"Logan","109",,,,,,,,,,,,,"01",,,,,,,,"LOGAN COUNTY","0","0","0","1","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0",32400,115
"G2001110","1980","A","2","4","Kansas","20",,"Lyon","111",,,,,,,,,,,,,"05",,,,,,,,"LYON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",39000,168
"G2001130","1980","A","2","4","Kansas","20",,"McPherson","113",,,,,,,,,,,,,"03",,,,,,,,"MCPHERSON COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",38300,149
"G2001150","1980","A","2","4","Kansas","20",,"Marion","115",,,,,,,,,,,,,"03",,,,,,,,"MARION COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",24900,109
"G2001170","1980","A","2","4","Kansas","20",,"Marshall","117",,,,,,,,,,,,,"04",,,,,,,,"MARSHALL COUNTY","0","0","1","1","1","0","0","0","0","0","0","1","1","1","1","0","0","0","0","1","0",22200,92
"G2001190","1980","A","2","4","Kansas","20",,"Meade","119",,,,,,,,,,,,,"01",,,,,,,,"MEADE COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",29200,123
"G2001210","1980","A","2","4","Kansas","20",,"Miami","121",,,,,,,,,,,,,"07",,,,,,,,"MIAMI COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",34000,122
"G2001230","1980","A","2","4","Kansas","20",,"Mitchell","123",,,,,,,,,,,,,"02",,,,,,,,"MITCHELL COUNTY","0","0","1","0","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0","1","0",26400,112
"G2001250","1980","A","2","4","Kansas","20",,"Montgomery","125",,,,,,,,,,,,,"08",,,,,,,,"MONTGOMERY COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",24900,127
"G2001270","1980","A","2","4","Kansas","20",,"Morris","127",,,,,,,,,,,,,"05",,,,,,,,"MORRIS COUNTY","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",24000,109
"G2001290","1980","A","2","4","Kansas","20",,"Morton","129",,,,,,,,,,,,,"01",,,,,,,,"MORTON COUNTY","0","0","1","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0",32400,135
"G2001310","1980","A","2","4","Kansas","20",,"Nemaha","131",,,,,,,,,,,,,"06",,,,,,,,"NEMAHA COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0",25300,99
"G2001330","1980","A","2","4","Kansas","20",,"Neosho","133",,,,,,,,,,,,,"08",,,,,,,,"NEOSHO COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",26600,120
"G2001350","1980","A","2","4","Kansas","20",,"Ness","135",,,,,,,,,,,,,"02",,,,,,,,"NESS COUNTY","0","0","1","1","1","1","1","0","0","0","0","1","1","1","1","0","0","0","1","1","0",26500,98
"G2001370","1980","A","2","4","Kansas","20",,"Norton","137",,,,,,,,,,,,,"04",,,,,,,,"NORTON COUNTY","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0",23300,94
"G2001390","1980","A","2","4","Kansas","20","8440","Osage","139",,,,,,,,,,,,,"07",,,,,,,,"OSAGE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",31300,115
"G2001410","1980","A","2","4","Kansas","20",,"Osborne","141",,,,,,,,,,,,,"02",,,,,,,,"OSBORNE COUNTY","0","0","1","1","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0",19200,89
"G2001430","1980","A","2","4","Kansas","20",,"Ottawa","143",,,,,,,,,,,,,"03",,,,,,,,"OTTAWA COUNTY","0","0","1","1","1","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",22500,93
"G2001450","1980","A","2","4","Kansas","20",,"Pawnee","145",,,,,,,,,,,,,"02",,,,,,,,"PAWNEE COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",30800,124
